month,ic,slope,resid_sd
2015-05,0.19475032380090057,1.0475740808833516,0.21597437766929994
2015-06,0.10756910106059032,0.6545266086333134,0.2613907558960953
2015-07,0.21943497979174637,1.0123760022866335,0.2513066378688315
2015-08,0.40209652194222806,1.7824625710077344,0.4520350173627711
2015-09,0.14406435293447772,0.5018969652906788,0.2109315416319898
2015-10,0.08330010742972249,0.3523730049617708,0.17310173919441194
2015-11,0.10253245768040832,0.3735087798985018,0.20346520628585282
2015-12,0.019663309197562977,0.0670271295362157,0.24091072917221137
2016-01,0.1526739316189222,0.6910916044333429,0.3134383240364277
2016-02,0.11634641711542568,0.48467655969705775,0.18050265318421244
2016-03,0.10150739285117884,0.5067798019647889,0.18144534388328246
2016-04,0.16129049492228736,0.8401348411890415,0.21489981934037738
2016-05,0.12131471718674985,0.6097699660378563,0.20640980400277664
2016-06,0.025287898691581028,0.13046217619692602,0.332908015537212
2016-07,0.14362891792105414,0.5613582866610516,0.17911267340882012
2016-08,0.2007729907645339,1.0608045810563869,0.19076327959090825
2016-09,0.22696964612713588,1.1641910053532658,0.27132855369159936
2016-10,0.23466347088414052,1.0942076034107182,0.2190401227805602
2016-11,0.056842249178433314,0.19693162354958538,0.3232229458589674
2016-12,0.15253451718858468,0.7323507342362731,0.1954991175995507
2017-01,0.17625861552812455,0.8902303738139041,0.21172971025608947
2017-02,0.17502785851402866,0.957288625725062,0.2004198577732157
2017-03,0.1960783900043432,1.2822099221385224,0.2564134826746734
2017-04,0.20729861811172215,1.1373327850714077,0.2239113911884794
2017-05,0.24592278600360148,1.3527889007592613,0.22170116074296886
2017-06,0.264618427471655,1.6946212687425226,0.21643628129796266
2017-07,0.28397887565508195,1.722574694940421,0.20979136386133798
2017-08,0.24728234682461178,1.4947047964560563,0.24909539780302992
2017-09,0.22495127432704404,1.1775826638127056,0.1910215762393947
2017-10,0.24539135602544393,1.037187582595405,0.21839305901527734
2017-11,0.15508216329899113,0.6384837760826586,0.24130433802137072
2017-12,0.05505171951096583,0.2000397654606656,0.22591599870115633
2018-01,0.14231091532450593,0.675473253915496,0.2764432118716798
2018-02,0.002770121630795364,0.012264122803607065,0.43760717430275387
2018-03,0.19235894322641167,0.9248806924479488,0.2183780001734217
2018-04,0.18317771732306865,1.0283051286760692,0.24084674300642703
2018-05,0.25617841079855935,1.2750362770183314,0.20710859576525173
2018-06,0.2587516067239428,1.426582291898972,0.2752656764225469
2018-07,0.2479461270869705,1.2060536114553333,0.2288578464289002
2018-08,0.23506501517519335,1.1674053173866108,0.21481103876409197
2018-09,0.21919366283571545,0.9977325813109481,0.22533582642698408
2018-10,0.28355902588638704,1.22281252425602,0.35257677183126807
2018-11,0.1900217669903726,0.8342204181114696,0.23101042747539896
2018-12,0.28643584929537186,1.1315792519411279,0.306604697285147
2019-01,0.274040979193555,0.8466096083063238,0.19179754657763753
2019-02,0.15103469267136108,0.6156902884176136,0.19782199392026986
2019-03,0.13062849306596377,0.5975073244974839,0.2623120826546391
2019-04,0.16966902887448124,0.6467227785741386,0.19448918519757621
2019-05,0.12822531773902585,0.6461873570511554,0.3968501250762087
2019-06,0.17402604924611842,1.0259294078600047,0.21074629562649141
2019-07,0.17143835848987032,0.7209109374343083,0.21476818702672917
2019-08,0.1710977675423241,0.9660827358752103,0.378734031412073
2019-09,0.1780516223814442,1.002227518715297,0.23150946121092003
2019-10,0.21694776630306453,1.4451455614431494,0.2849596985593269
2019-11,0.16938146216174643,0.9812891772773875,0.23598743448940612
2019-12,0.2177906107342463,1.0697652035075729,0.2560563971683165
2020-01,0.1643110248077144,0.8503272104062748,0.3346170587275849
2020-02,0.3324715566525834,1.8755127925696067,0.3625811084284538
2020-03,0.231529760606161,0.9218186287793939,0.48861873268777345
2020-04,0.30073951130987475,0.7872726519101797,0.1417303239256505
2020-05,0.25408225534981016,0.9541223707343153,0.18915489904328137
2020-06,0.30438091675508927,1.4470522235771313,0.28543220826885174
2020-07,0.16865525691883299,0.7611745442290542,0.19610283323284955
2020-08,0.15318142881323715,0.7982845620060458,0.1965604197248854
2020-09,0.3156002075102197,1.651912432183207,0.32857994826236797
2020-10,0.23682031782055504,1.1613078618030845,0.24985340886015814
2020-11,0.12407658310999663,0.6591751167048452,0.28536954548086224
2020-12,0.16778371778422543,0.6750557241293732,0.23285246809241364
2021-01,0.2333255011323414,0.9073844508192772,0.30279431863019224
2021-02,0.14298189068653427,0.5711646634615792,0.21794408111302652
2021-03,0.17090521449449866,0.7707446473037729,0.2198568876833394
2021-04,0.07339878102705966,0.36962534520389734,0.20390727405754602
2021-05,0.14785373801328178,0.7359930534213941,0.2824547969965061
2021-06,0.2349658899566729,1.3219536191971835,0.20410535953715284
2021-07,0.21970964340503218,1.1776961582188947,0.26411046133553706
2021-08,0.21820396439349662,1.1713836837569225,0.20969060300730763
2021-09,0.2745249341163442,1.6910766751358717,0.31422724193095414
2021-10,0.06251827321130024,0.12457395928828198,0.21449946755731997
2021-11,0.1948766987056099,1.081184773421025,0.3073417656840127
2021-12,0.24927362505344566,1.069529839980904,0.25806780218745384
2022-01,0.2686612530606838,1.060248615005499,0.33566499449068793
2022-02,0.1590439274287197,0.7362539196519159,0.2614236899222903
2022-03,0.20093043511281314,0.8490006332948208,0.2220608012552258
2022-04,0.21499550341373935,0.8959899426341936,0.2672030097100521
2022-05,0.21254038526773444,0.9615337667733475,0.2743936084406397
2022-06,0.23309374838998603,1.0253177614355231,0.2411200157673962
2022-07,0.13164189402703938,0.6416609402908268,0.20558373774394897
2022-08,0.19456482428611996,0.9371267139219205,0.2166658139592348
2022-09,0.16013080166760413,0.8034601828514176,0.2883000552457001
2022-10,0.1361279954770483,0.6088384089434343,0.2585391564617819
2022-11,0.10473855818956894,0.5453609836910847,0.19222369421434018
2022-12,0.13770845639730805,0.7025836891886542,0.24193632457204084
2023-01,0.14289559388779122,0.7905317731890966,0.236620798194228
2023-02,0.20238691479490553,1.1572888444574478,0.240760723336887
2023-03,0.3296454405409494,2.186996891723145,0.30837656059838586
2023-04,0.2879160679927206,1.2513537487208746,0.19126775281096728
2023-05,0.21097827863276003,0.9521569392998727,0.246750463339847
2023-06,0.2710483910603887,1.4838516375035702,0.20348707039242958
2023-07,0.20325150348932472,0.9181533730534451,0.21135823152964103
2023-08,0.2394286993129275,1.32160657214386,0.26710092029549876
2023-09,0.05015793123359369,0.08736069105005997,0.22301352245061737
2023-10,0.08878371007203104,0.2505800592118032,0.2528569572349297
2023-11,0.18844590420887536,0.9557325416536561,0.1736756540132241
2023-12,0.058937031869846765,0.16712085241767435,0.2144116595123367
2024-01,0.11841590272250203,0.35875982566246256,0.23473068845114237
2024-02,0.08425458833003259,0.40164314132968126,0.22660200922253634
2024-03,0.07661129231453215,0.40245219494132106,0.24196272727938484
2024-04,0.021252474286026342,0.1309073889682769,0.3217998882497853
